index,score,judging_cost,score_Judge (gpt-5-nano),score_Judge (Qwen3.6-35B-A3B-FP8),score_Judge (DeepSeek-V4-Flash),legal_ref_sim,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,model,temperature,top_p,score_Judge (qwen3.6-35b-a3b)
41,0.0,,0.1,0.0,0.0,0.0727272727272727,stop,2074.0,26.280187845230103,1893.0,3967.0,,Microsoft/Phi-4-mini-instruct,,,
42,0.0,,0.0,0.0,0.0,0.0144927536231884,stop,1804.0,21.31161618232727,844.0,2648.0,,Microsoft/Phi-4-mini-instruct,,,
43,0.0,,0.2,0.0,0.0,0.0175438596491228,stop,1678.0,28.934118509292603,2338.0,4016.0,,Microsoft/Phi-4-mini-instruct,,,
44,0.0,,0.2,0.0,0.0,0.1153846153846153,stop,2062.0,31.4857873916626,2119.0,4181.0,,Microsoft/Phi-4-mini-instruct,,,
45,0.0,,0.2,0.0,0.0,0.0638297872340425,stop,2560.0,31.9763777256012,1286.0,3846.0,,Microsoft/Phi-4-mini-instruct,,,
46,0.1,,0.2,0.1,0.2,0.0192307692307692,stop,2750.0,35.08314085006714,1466.0,4216.0,,Microsoft/Phi-4-mini-instruct,,,
47,0.1,,0.2,0.1,0.2,0.015625,stop,2448.0,36.53384113311768,1959.0,4407.0,,Microsoft/Phi-4-mini-instruct,,,
48,0.0,,0.0,0.0,0.0,0.0285714285714285,stop,2231.0,37.2262237071991,1310.0,3541.0,,Microsoft/Phi-4-mini-instruct,,,
49,0.0,,0.0,0.1,0.1,0.0888888888888888,stop,1882.0,37.736042737960815,1318.0,3200.0,,Microsoft/Phi-4-mini-instruct,,,
50,0.0,,0.2,0.1,0.0,0.03125,stop,2450.0,35.23738622665405,700.0,3150.0,,Microsoft/Phi-4-mini-instruct,,,
51,0.0,,0.0,0.1,0.0,0.032258064516129,stop,2718.0,34.457709312438965,641.0,3359.0,,Microsoft/Phi-4-mini-instruct,,,
52,0.0,,0.0,0.1,0.0,0.024390243902439,stop,3138.0,34.8321270942688,1224.0,4362.0,,Microsoft/Phi-4-mini-instruct,,,
53,0.0,,0.2,0.0,0.0,0.0,stop,2269.0,27.99618101119995,955.0,3224.0,,Microsoft/Phi-4-mini-instruct,,,
54,0.0,,0.0,0.1,0.1,0.0303030303030303,stop,2401.0,34.34318804740906,2030.0,4431.0,,Microsoft/Phi-4-mini-instruct,,,
55,0.0,,0.0,0.1,0.0,0.0,stop,2004.0,25.985238790512085,897.0,2901.0,,Microsoft/Phi-4-mini-instruct,,,
56,0.0,,0.0,0.1,0.0,0.027027027027027,stop,2217.0,26.797521591186523,1046.0,3263.0,,Microsoft/Phi-4-mini-instruct,,,
57,0.0,,0.0,0.0,0.0,0.0232558139534883,stop,2191.0,25.3730263710022,825.0,3016.0,,Microsoft/Phi-4-mini-instruct,,,
58,0.0,,0.0,0.1,0.1,0.0126582278481012,stop,2232.0,25.82762026786804,1085.0,3317.0,,Microsoft/Phi-4-mini-instruct,,,
59,0.0,,0.2,0.0,0.0,0.0,stop,2249.0,25.870749950408936,1032.0,3281.0,,Microsoft/Phi-4-mini-instruct,,,
60,0.0,,0.2,0.0,0.1,0.0136986301369863,stop,2712.0,28.618637800216675,1634.0,4346.0,,Microsoft/Phi-4-mini-instruct,,,
61,0.0,,0.2,0.1,0.0,0.0363636363636363,stop,1933.0,33.03427457809448,2071.0,4004.0,,Microsoft/Phi-4-mini-instruct,,,
62,0.0,,0.0,0.1,0.0,0.050632911392405,length,3630.0,110.76270985603333,12754.0,16384.0,,Microsoft/Phi-4-mini-instruct,,,
63,0.1,,0.2,0.2,0.1,0.1212121212121212,stop,2819.0,38.59849739074707,1930.0,4749.0,,Microsoft/Phi-4-mini-instruct,,,
64,0.0,,0.0,0.0,0.0,0.0235294117647058,length,2028.0,142.00295782089233,14356.0,16384.0,,Microsoft/Phi-4-mini-instruct,,,
65,0.0,,0.1,0.0,0.0,0.1066666666666666,stop,1998.0,109.3665885925293,1119.0,3117.0,,Microsoft/Phi-4-mini-instruct,,,
66,0.0,,0.2,0.0,0.0,0.0,stop,1504.0,117.9754626750946,1212.0,2716.0,,Microsoft/Phi-4-mini-instruct,,,
67,0.0,,0.0,0.0,0.1,0.0298507462686567,stop,1984.0,127.30562329292296,1635.0,3619.0,,Microsoft/Phi-4-mini-instruct,,,
68,0.0,,0.4,0.0,0.0,0.0266666666666666,stop,2483.0,134.6569788455963,1370.0,3853.0,,Microsoft/Phi-4-mini-instruct,,,
69,0.0,,0.2,0.0,0.0,0.0588235294117647,length,2382.0,241.0915849208832,14002.0,16384.0,,Microsoft/Phi-4-mini-instruct,,,
70,0.0,,0.2,0.0,0.0,0.0227272727272727,length,2076.0,246.73379230499268,14308.0,16384.0,,Microsoft/Phi-4-mini-instruct,,,
71,0.0,,0.0,0.0,0.1,0.0222222222222222,stop,2047.0,436.79919934272766,974.0,3021.0,,Microsoft/Phi-4-mini-instruct,,,
72,0.0,,0.0,0.0,0.0,0.0512820512820512,stop,3025.0,242.71497130393985,2419.0,5444.0,,Microsoft/Phi-4-mini-instruct,,,
73,0.1,,0.2,0.1,0.1,0.0675675675675675,stop,2138.0,176.94905519485474,1151.0,3289.0,,Microsoft/Phi-4-mini-instruct,,,
74,0.0,,0.0,0.0,0.0,0.0153846153846153,stop,2345.0,182.00391912460327,2216.0,4561.0,,Microsoft/Phi-4-mini-instruct,,,
75,0.0,,0.0,0.0,0.0,0.043010752688172,length,1978.0,277.08380937576294,14406.0,16384.0,,Microsoft/Phi-4-mini-instruct,,,
76,0.0,,0.2,0.0,0.0,0.05,stop,2486.0,221.4815049171448,1062.0,3548.0,,Microsoft/Phi-4-mini-instruct,,,
77,0.0,,0.2,0.2,0.0,0.0422535211267605,stop,2537.0,335.27297925949097,1213.0,3750.0,,Microsoft/Phi-4-mini-instruct,,,
78,0.1,,0.1,0.1,0.1,0.1111111111111111,stop,3431.0,265.34605264663696,1597.0,5028.0,,Microsoft/Phi-4-mini-instruct,,,
79,0.0,,0.0,0.0,0.1,0.0465116279069767,stop,2567.0,171.07183003425598,1736.0,4303.0,,Microsoft/Phi-4-mini-instruct,,,
80,0.0,,0.2,0.0,0.1,0.0,stop,2446.0,183.3654215335846,1892.0,4338.0,,Microsoft/Phi-4-mini-instruct,,,
0,0.2,,0.4,0.3,0.2,0.0555555555555555,stop,2002.0,25.57531309127808,1706.0,3708.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
1,0.2,,0.3,0.3,0.2,0.1578947368421052,stop,1608.0,29.21141481399536,1953.0,3561.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
2,0.2,,0.3,0.3,0.2,0.1052631578947368,stop,2281.0,24.898133993148804,1663.0,3944.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
3,0.1,,0.3,0.3,0.1,0.1111111111111111,stop,2769.0,20.664172887802124,1382.0,4151.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
4,0.1,,0.2,0.2,0.1,0.0416666666666666,stop,1475.0,18.736592054367065,1259.0,2734.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
5,0.1,,0.3,0.2,0.1,0.0943396226415094,stop,2350.0,20.96477222442627,1399.0,3749.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
6,0.1,,0.4,0.2,0.1,0.1142857142857142,stop,2114.0,26.87366223335266,1791.0,3905.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
7,0.2,,0.3,0.3,0.2,0.2058823529411764,stop,1939.0,30.854922771453857,2063.0,4002.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
8,0.2,,0.2,0.2,0.2,0.0181818181818181,stop,2503.0,22.246992588043213,1484.0,3987.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
9,0.1,,0.3,0.1,0.2,0.024390243902439,stop,3112.0,18.420681476593018,1240.0,4352.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
10,0.1,,0.3,0.3,0.1,0.1666666666666666,stop,1767.0,22.2334053516388,1488.0,3255.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
11,0.2,,0.3,0.3,0.2,0.1147540983606557,stop,1840.0,27.62644600868225,1843.0,3683.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
12,0.2,,0.5,0.4,0.2,0.1724137931034483,stop,1636.0,20.2767813205719,1359.0,2995.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
13,0.1,,0.4,0.2,0.1,0.08,stop,1433.0,24.12821078300476,1625.0,3058.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
14,0.2,,0.2,0.2,0.2,0.0172413793103448,stop,2194.0,17.307943105697632,1177.0,3371.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
15,0.3,,0.3,0.4,0.3,0.0925925925925925,stop,2556.0,43.11769437789917,2872.0,5428.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
16,0.2,,0.3,0.2,0.2,0.1351351351351351,stop,2150.0,27.049437046051025,1812.0,3962.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
17,0.2,,0.4,0.2,0.3,0.0638297872340425,stop,2200.0,28.77319860458374,1925.0,4125.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
18,0.2,,0.3,0.4,0.2,0.0461538461538461,stop,1913.0,22.917964458465576,1537.0,3450.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
19,0.0,,0.0,0.2,0.0,0.073170731707317,stop,2834.0,32.04025769233704,2131.0,4965.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
20,0.1,,0.4,0.2,0.1,0.131578947368421,stop,2510.0,25.42046523094177,1668.0,4178.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
21,0.1,,0.3,0.3,0.1,0.125,stop,2716.0,40.70701289176941,2745.0,5461.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
22,0.2,,0.2,0.2,0.2,0.064516129032258,stop,1639.0,31.23654198646545,2089.0,3728.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
23,0.2,,0.2,0.2,0.2,0.125,stop,2634.0,23.713571786880493,1560.0,4194.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
24,0.1,,0.3,0.2,0.1,0.074074074074074,stop,1501.0,22.156366109848022,1465.0,2966.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
25,0.1,,0.2,0.1,0.2,0.0178571428571428,stop,2306.0,20.483834505081177,1362.0,3668.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
26,0.2,,0.4,0.3,0.2,0.0597014925373134,stop,2794.0,19.529699563980103,1310.0,4104.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
27,0.1,,0.1,0.3,0.1,0.078125,stop,2423.0,21.766752243041992,1481.0,3904.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
28,0.0,,0.2,0.1,0.0,0.0,stop,1053.0,15.350967407226562,1061.0,2114.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
29,0.2,,0.3,0.3,0.2,0.2727272727272727,stop,1631.0,25.40488028526306,1789.0,3420.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
30,0.1,,0.3,0.3,0.1,0.15,stop,1275.0,22.529526472091675,1589.0,2864.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
31,0.1,,0.2,0.1,0.2,0.0869565217391304,stop,2056.0,20.09028005599976,1430.0,3486.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
32,0.0,,0.1,0.2,0.0,0.0476190476190476,stop,1168.0,19.431231260299683,1394.0,2562.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
33,0.1,,0.2,0.3,0.1,0.0943396226415094,stop,1280.0,23.69469308853149,1672.0,2952.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
34,0.1,,0.3,0.2,0.1,0.0465116279069767,stop,2619.0,19.636684894561768,1380.0,3999.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
35,0.2,,0.4,0.2,0.2,0.074074074074074,stop,2959.0,29.20414638519287,2068.0,5027.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
36,0.1,,0.4,0.4,0.1,0.0,stop,1845.0,25.63457465171814,1798.0,3643.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
37,0.2,,0.3,0.2,0.3,0.0434782608695652,stop,2418.0,28.113786220550537,1966.0,4384.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
38,0.2,,0.4,0.2,0.2,0.0208333333333333,stop,2493.0,19.12476873397827,1354.0,3847.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
39,0.2,,0.2,0.3,0.2,0.2,stop,2084.0,26.52985191345215,1784.0,3868.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
40,0.2,,0.4,0.3,0.2,0.0389610389610389,stop,2928.0,21.00256896018982,1436.0,4364.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
41,0.2,,0.5,0.2,0.3,0.0980392156862745,stop,2186.0,21.866539478302,1487.0,3673.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
42,0.1,,0.2,0.1,0.1,0.0,stop,1899.0,21.18295526504517,1452.0,3351.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
43,0.1,,0.3,0.2,0.1,0.0769230769230769,stop,1758.0,20.92321538925171,1420.0,3178.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
44,0.2,,0.4,0.2,0.2,0.2222222222222222,stop,2169.0,21.68342924118042,1442.0,3611.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
45,0.1,,0.3,0.3,0.1,0.0285714285714285,stop,2677.0,28.7459237575531,1879.0,4556.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
46,0.1,,0.3,0.3,0.1,0.02,stop,2855.0,16.243905067443848,1053.0,3908.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
47,0.1,,0.2,0.2,0.1,0.1129032258064516,stop,2540.0,25.5535306930542,1684.0,4224.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
48,0.2,,0.3,0.4,0.2,0.0666666666666666,stop,2305.0,22.166887283325195,1454.0,3759.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
49,0.2,,0.2,0.2,0.2,0.2045454545454545,stop,1976.0,23.916051626205444,1554.0,3530.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
50,0.2,,0.2,0.3,0.2,0.106060606060606,stop,2562.0,22.513911724090576,1455.0,4017.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
51,0.2,,0.4,0.2,0.3,0.081967213114754,stop,2891.0,18.29010343551636,1185.0,4076.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
52,0.1,,0.2,0.4,0.1,0.0465116279069767,stop,3241.0,22.12577533721924,1437.0,4678.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
53,0.2,,0.2,0.3,0.2,0.0952380952380952,stop,2374.0,32.27731466293335,2112.0,4486.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
54,0.2,,0.3,0.3,0.2,0.1195652173913043,stop,2515.0,20.0017511844635,1298.0,3813.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
55,0.1,,0.4,0.2,0.1,0.1311475409836065,stop,2117.0,26.586798667907715,1744.0,3861.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
56,0.1,,0.1,0.2,0.1,0.0684931506849315,stop,2324.0,21.7700719833374,1410.0,3734.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
57,0.1,,0.3,0.2,0.1,0.0888888888888888,stop,2280.0,25.12221074104309,1639.0,3919.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
58,0.2,,0.2,0.4,0.2,0.0405405405405405,stop,2318.0,27.80848932266236,1834.0,4152.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
59,0.1,,0.3,0.2,0.1,0.0555555555555555,stop,2316.0,20.42697262763977,1331.0,3647.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
60,0.1,,0.2,0.3,0.1,0.0285714285714285,stop,2844.0,28.16738605499268,1884.0,4728.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
61,0.2,,0.4,0.3,0.2,0.1568627450980392,stop,2049.0,27.71175336837769,1855.0,3904.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
62,0.1,,0.3,0.2,0.1,0.16,stop,3812.0,32.557218074798584,2192.0,6004.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
63,0.1,,0.2,0.2,0.1,0.2666666666666666,stop,2998.0,30.168328046798703,2033.0,5031.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
64,0.1,,0.2,0.3,0.1,0.0481927710843373,stop,2154.0,23.521122455596924,1584.0,3738.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
65,0.0,,0.3,0.2,0.0,0.0597014925373134,stop,2112.0,19.01419305801392,1300.0,3412.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
66,0.2,,0.3,0.3,0.2,0.0681818181818181,stop,1560.0,28.48895239830017,1951.0,3511.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
67,0.1,,0.3,0.4,0.1,0.1076923076923077,stop,2121.0,25.686607599258423,1771.0,3892.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
68,0.2,,0.3,0.2,0.2,0.0588235294117647,stop,2611.0,26.45335054397583,1806.0,4417.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
69,0.2,,0.2,0.3,0.2,0.1176470588235294,stop,2504.0,26.245652198791504,1772.0,4276.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
70,0.1,,0.4,0.2,0.1,0.081081081081081,stop,2172.0,29.165303945541385,1948.0,4120.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
71,0.0,,0.2,0.1,0.0,0.125,stop,2188.0,19.051064491271973,1280.0,3468.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
72,0.0,,0.2,0.2,0.0,0.131578947368421,stop,3209.0,25.460222482681274,1693.0,4902.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
73,0.2,,0.2,0.4,0.3,0.081081081081081,stop,2213.0,27.035839796066284,1809.0,4022.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
74,0.0,,0.1,0.1,0.0,0.0384615384615384,stop,2448.0,193.84450125694275,15157.0,17605.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
75,0.1,,0.2,0.3,0.1,0.1136363636363636,stop,2108.0,27.975394010543823,1885.0,3993.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
76,0.2,,0.3,0.3,0.2,0.3333333333333333,stop,2612.0,35.060293436050415,2435.0,5047.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
77,0.2,,0.2,0.2,0.2,0.0714285714285714,stop,2673.0,27.270766496658325,1862.0,4535.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
78,0.2,,0.2,0.2,0.2,0.2,stop,3713.0,20.10265016555786,1359.0,5072.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
79,0.1,,0.2,0.2,0.1,0.0714285714285714,stop,2731.0,21.15104722976685,1449.0,4180.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
80,0.2,,0.4,0.3,0.2,0.0862068965517241,stop,2524.0,25.25270366668701,1768.0,4292.0,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,,,
0,0.2,,0.4,0.5,0.2,0.0943396226415094,stop,2023.0,130.3001480102539,3884.0,5907.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
1,0.2,,0.3,0.4,0.2,0.1111111111111111,stop,1624.0,148.0887851715088,4353.0,5977.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
2,0.5,,0.6,0.7,0.5,0.1351351351351351,stop,2364.0,144.69657516479492,4266.0,6630.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
3,0.4,,0.5,0.5,0.4,0.2045454545454545,stop,2837.0,157.42149806022644,4591.0,7428.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
4,0.3,,0.4,0.3,0.3,0.0625,stop,1489.0,128.38389039039612,3836.0,5325.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
5,0.4,,0.4,0.4,0.4,0.0943396226415094,stop,2394.0,163.82761931419373,4753.0,7147.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
6,0.2,,0.3,0.3,0.2,0.0441176470588235,stop,2138.0,217.4928498268128,6151.0,8289.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
7,0.3,,0.3,0.5,0.3,0.2222222222222222,stop,1931.0,153.66950106620789,4500.0,6431.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
8,0.5,,0.5,0.6,0.5,0.0377358490566037,stop,2524.0,171.9597189426422,4959.0,7483.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
9,0.0,,0.3,0.2,0.0,0.1,stop,3145.0,175.01037621498108,5033.0,8178.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
10,0.25,,0.3,0.4,0.25,0.2692307692307692,stop,1787.0,157.42399501800537,4346.0,6133.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
11,0.2,,0.4,0.3,0.2,0.0806451612903225,stop,1876.0,161.19850754737854,4455.0,6331.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
12,0.2,,0.7,0.6,0.2,0.2,stop,1648.0,139.46207547187805,3875.0,5523.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
13,0.2,,0.3,0.4,0.2,0.0675675675675675,stop,1450.0,226.2114584445953,6183.0,7633.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
14,0.1,,0.2,0.2,0.1,0.0526315789473684,stop,2213.0,128.0688180923462,3581.0,5794.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
15,0.3,,0.3,0.4,0.3,0.0754716981132075,stop,2607.0,199.301258802414,5483.0,8090.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
16,0.3,,0.5,0.4,0.3,0.2285714285714285,stop,2198.0,150.57163000106812,4207.0,6405.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
17,0.3,,0.3,0.4,0.4,0.0454545454545454,stop,2277.0,136.4640781879425,3846.0,6123.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
18,0.1,,0.4,0.3,0.1,0.0153846153846153,stop,1942.0,137.30211544036865,3876.0,5818.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
19,0.2,,0.2,0.4,0.3,0.0,stop,2887.0,198.8223159313202,5483.0,8370.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
20,0.3,,0.4,0.4,0.3,0.1666666666666666,stop,2548.0,161.06329011917114,4280.0,6828.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
21,0.3,,0.3,0.3,0.3,0.0816326530612244,stop,2764.0,154.84733247756958,4115.0,6879.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
22,0.2,,0.4,0.4,0.2,0.1147540983606557,stop,1677.0,174.70522165298462,4652.0,6329.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
23,0.1,,0.1,0.3,0.2,0.1333333333333333,stop,2709.0,177.89012670516968,4731.0,7440.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
24,0.2,,0.4,0.3,0.2,0.0909090909090909,stop,1531.0,140.44546937942505,3718.0,5249.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
25,0.3,,0.9,0.6,0.3,0.0357142857142857,stop,2331.0,170.79966759681702,4528.0,6859.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
26,0.2,,0.3,0.4,0.2,0.0606060606060606,stop,2842.0,182.4429607391357,4835.0,7677.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
27,0.3,,0.3,0.5,0.3,0.0526315789473684,stop,2445.0,165.82059383392334,4431.0,6876.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
28,0.2,,0.2,0.2,0.2,0.0232558139534883,stop,1057.0,134.76639533042908,3600.0,4657.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
29,0.2,,0.2,0.5,0.3,0.3478260869565217,stop,1681.0,171.15802597999573,4784.0,6465.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
30,0.4,,0.4,0.5,0.4,0.1428571428571428,stop,1295.0,161.4541893005371,4507.0,5802.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
31,0.1,,0.6,0.3,0.1,0.1521739130434782,stop,2074.0,162.74549078941345,4542.0,6616.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
32,0.3,,0.4,0.5,0.3,0.0461538461538461,stop,1212.0,142.67390942573547,3997.0,5209.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
33,0.3,,0.3,0.4,0.3,0.0833333333333333,stop,1305.0,130.0942461490631,3665.0,4970.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
34,0.2,,0.5,0.4,0.2,0.0476190476190476,stop,2641.0,145.00574469566345,4073.0,6714.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
35,0.3,,0.3,0.4,0.4,0.109090909090909,stop,3000.0,151.10181856155396,4245.0,7245.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
36,0.4,,0.7,0.4,0.4,0.0,stop,1902.0,178.46041178703308,5021.0,6923.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
37,0.2,,0.3,0.4,0.2,0.0449438202247191,stop,2478.0,187.75314927101127,5239.0,7717.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
38,0.2,,0.5,0.4,0.2,0.0425531914893617,stop,2526.0,154.75040984153748,4356.0,6882.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
39,0.4,,0.4,0.5,0.4,0.2,stop,2140.0,162.21911311149597,4415.0,6555.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
40,0.4,,0.4,0.6,0.4,0.0779220779220779,stop,2966.0,176.07762789726257,4774.0,7740.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
41,0.2,,0.4,0.4,0.2,0.12,stop,2238.0,152.63356852531433,4170.0,6408.0,,RedHatAI/gemma-4-31B-it-FP8-block,,,
