index,score,judging_cost,score_Judge (gpt-5-nano),score_Judge (Qwen3.6-35B-A3B-FP8),score_Judge (DeepSeek-V4-Flash),legal_ref_sim,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temperature,top_p,model,score_Judge (qwen3.6-35b-a3b)
5,0.2,,0.2,0.2,0.2,0.1346153846153846,stop,8298.0,25.734948873519897,1455.0,9753.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
6,0.2,,0.4,0.2,0.2,0.106060606060606,stop,23366.0,27.812025785446167,1553.0,24919.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
7,0.2,,0.2,0.3,0.2,0.2,stop,4278.0,22.43253827095032,1307.0,5585.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
8,0.1,,0.2,0.1,0.1,0.0555555555555555,stop,4019.0,23.378562450408936,1353.0,5372.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
9,0.1,,0.2,0.1,0.2,0.073170731707317,stop,3626.0,26.330411434173584,1470.0,5096.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
10,0.1,,0.3,0.2,0.1,0.28,stop,4074.0,27.228477478027344,1552.0,5626.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
11,0.1,,0.3,0.2,0.1,0.081967213114754,stop,8571.0,34.59888172149658,1971.0,10542.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
12,0.2,,0.3,0.3,0.2,0.1034482758620689,stop,7430.0,18.54073095321656,1067.0,8497.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
13,0.2,,0.3,0.2,0.2,0.0666666666666666,stop,13111.0,20.940236806869507,1227.0,14338.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
14,0.2,,0.3,0.2,0.2,0.0508474576271186,stop,4207.0,21.245486736297607,1238.0,5445.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
15,0.2,,0.3,0.3,0.2,0.0408163265306122,stop,3377.0,26.92313981056213,1615.0,4992.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
16,0.1,,0.3,0.3,0.1,0.2,stop,12396.0,28.39365530014038,1698.0,14094.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
17,0.2,,0.3,0.2,0.2,0.0625,stop,12816.0,27.56222581863404,1571.0,14387.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
18,0.2,,0.2,0.2,0.2,0.0303030303030303,stop,4309.0,26.85515785217285,1545.0,5854.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
19,0.1,,0.2,0.2,0.1,0.0697674418604651,stop,6754.0,35.50905561447144,2131.0,8885.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
20,0.1,,0.2,0.2,0.1,0.1388888888888889,stop,6102.0,24.16136074066162,1418.0,7520.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
21,0.2,,0.3,0.2,0.2,0.0833333333333333,stop,4979.0,28.121755123138428,1682.0,6661.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
22,0.1,,0.3,0.2,0.1,0.0967741935483871,stop,5002.0,21.170650243759155,1248.0,6250.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
23,0.3,,0.3,0.3,0.3,0.1489361702127659,stop,4576.0,24.57464480400085,1484.0,6060.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
24,0.1,,0.3,0.3,0.1,0.1272727272727272,stop,7567.0,26.59597587585449,1611.0,9178.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
25,0.2,,0.4,0.3,0.2,0.037037037037037,stop,13469.0,32.59030723571777,1738.0,15207.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
26,0.1,,0.2,0.3,0.1,0.0895522388059701,stop,13293.0,28.242575645446777,1532.0,14825.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
27,0.1,,0.2,0.2,0.1,0.0169491525423728,stop,4406.0,16.971604824066162,1067.0,5473.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
28,0.1,,0.3,0.2,0.1,0.0444444444444444,stop,4608.0,29.695366859436035,1605.0,6213.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
29,0.2,,0.2,0.3,0.2,0.3181818181818182,stop,3264.0,21.285744428634644,1094.0,4358.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
30,0.1,,0.2,0.3,0.1,0.16,stop,3219.0,32.07857632637024,1635.0,4854.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
31,0.2,,0.4,0.2,0.2,0.0869565217391304,stop,4958.0,37.23448443412781,1822.0,6780.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
32,0.1,,0.2,0.3,0.1,0.03125,stop,2899.0,31.26520204544068,1481.0,4380.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
33,0.2,,0.2,0.3,0.2,0.1020408163265306,stop,3731.0,24.941499710083008,1203.0,4934.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
34,0.1,,0.3,0.3,0.1,0.0638297872340425,stop,11895.0,37.83486008644104,1787.0,13682.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
35,0.2,,0.5,0.4,0.2,0.0943396226415094,stop,48927.0,43.22400379180908,1980.0,50907.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
36,0.2,,0.2,0.3,0.2,0.0,stop,3051.0,34.59909677505493,1723.0,4774.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
37,0.1,,0.3,0.2,0.1,0.0439560439560439,stop,4050.0,31.40594387054444,1557.0,5607.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
38,0.1,,0.5,0.2,0.1,0.0204081632653061,stop,6965.0,33.5541627407074,1664.0,8629.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
39,0.1,,0.1,0.1,0.1,0.16,stop,13719.0,26.20357370376587,1301.0,15020.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
40,0.2,,0.4,0.2,0.2,0.0641025641025641,stop,20294.0,25.1871395111084,1216.0,21510.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
41,0.2,,0.4,0.4,0.2,0.0392156862745098,stop,14877.0,29.18379807472229,1523.0,16400.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
42,0.1,,0.3,0.2,0.1,0.0158730158730158,stop,6888.0,25.58397364616394,1380.0,8268.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
43,0.2,,0.2,0.3,0.2,0.073170731707317,stop,3016.0,34.43005084991455,1922.0,4938.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
44,0.1,,0.6,0.3,0.1,0.1481481481481481,stop,4539.0,40.19873070716858,2257.0,6796.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
45,0.1,,0.2,0.2,0.1,0.025,stop,4274.0,29.1079375743866,1657.0,5931.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
46,0.2,,0.3,0.3,0.2,0.06,stop,4691.0,17.16590666770935,1081.0,5772.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
47,0.1,,0.3,0.2,0.1,0.125,stop,3993.0,28.760087251663208,1665.0,5658.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
48,0.2,,0.3,0.2,0.2,0.0888888888888888,stop,5315.0,31.453105926513672,1827.0,7142.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
49,0.2,,0.2,0.3,0.2,0.1590909090909091,stop,5344.0,17.203200101852417,1079.0,6423.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
50,0.1,,0.5,0.3,0.1,0.1111111111111111,stop,4280.0,24.368823289871216,1445.0,5725.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
51,0.1,,0.3,0.2,0.1,0.0476190476190476,stop,7944.0,22.90542769432068,1295.0,9239.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
52,0.1,,0.4,0.2,0.1,0.1162790697674418,stop,5292.0,32.51881718635559,1843.0,7135.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
53,0.2,,0.4,0.3,0.2,0.1904761904761904,stop,26024.0,28.624263048172,1528.0,27552.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
54,0.2,,0.2,0.2,0.2,0.0543478260869565,stop,15051.0,35.01025652885437,1969.0,17020.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
55,0.1,,0.2,0.2,0.1,0.0517241379310344,stop,8131.0,26.93945527076721,1542.0,9673.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
56,0.2,,0.2,0.3,0.2,0.0833333333333333,stop,5362.0,29.64930248260498,1716.0,7078.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
57,0.1,,0.4,0.1,0.2,0.0681818181818181,stop,5327.0,23.18740582466125,1364.0,6691.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
58,0.2,,0.4,0.2,0.2,0.0266666666666666,stop,3909.0,22.72546911239624,1350.0,5259.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
59,0.2,,0.3,0.2,0.2,0.0727272727272727,stop,3884.0,20.98429226875305,1223.0,5107.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
60,0.1,,0.2,0.2,0.1,0.0144927536231884,stop,3961.0,25.353748321533203,1508.0,5469.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
61,0.1,,0.3,0.3,0.1,0.1538461538461538,stop,10530.0,29.47177219390869,1751.0,12281.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
62,0.1,,0.2,0.2,0.1,0.1555555555555555,stop,4609.0,26.42836022377014,1568.0,6177.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
63,0.2,,0.2,0.3,0.2,0.15625,stop,3712.0,22.407163858413696,1358.0,5070.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
64,0.1,,0.3,0.1,0.1,0.0240963855421686,stop,3285.0,16.70789909362793,1003.0,4288.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
65,0.2,,0.3,0.2,0.2,0.044776119402985,stop,7925.0,25.025976419448853,1492.0,9417.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
66,0.1,,0.2,0.1,0.1,0.1063829787234042,stop,4600.0,25.058215618133545,1496.0,6096.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
67,0.2,,0.2,0.2,0.2,0.1269841269841269,stop,3465.0,30.55987238883972,1598.0,5063.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
68,0.1,,0.2,0.1,0.1,0.0298507462686567,stop,12661.0,27.983600854873657,1487.0,14148.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
69,0.2,,0.4,0.3,0.2,0.0,stop,4890.0,29.299542903900143,1513.0,6403.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
70,0.1,,0.3,0.1,0.1,0.0945945945945946,stop,13426.0,45.81198716163635,2381.0,15807.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
71,0.0,,0.2,0.3,0.0,0.0454545454545454,stop,4236.0,21.73541188240052,1033.0,5269.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
72,0.2,,0.2,0.2,0.2,0.1282051282051282,stop,6666.0,34.223342418670654,1691.0,8357.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
73,0.2,,0.4,0.4,0.2,0.0675675675675675,stop,11041.0,30.66355609893799,1484.0,12525.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
74,0.1,,0.3,0.3,0.1,0.0833333333333333,stop,3233.0,30.2986867427826,1483.0,4716.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
75,0.1,,0.2,0.2,0.1,0.057471264367816,stop,45716.0,34.55269384384155,1744.0,47460.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
76,0.3,,0.3,0.4,0.3,0.2580645161290322,stop,5536.0,35.37352919578552,1825.0,7361.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
77,0.0,,0.0,0.2,0.15,0.0833333333333333,stop,14114.0,27.50138545036316,1511.0,15625.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
78,0.1,,0.1,0.2,0.2,0.125,stop,6124.0,19.117287158966064,1027.0,7151.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
79,0.1,,0.4,0.3,0.1,0.0681818181818181,stop,4696.0,22.16434907913208,1236.0,5932.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
80,0.2,,0.4,0.3,0.2,0.1071428571428571,stop,3979.0,27.83136010169983,1682.0,5661.0,,,,GaleneAI/Magistral-Small-2509-FP8-Dynamic,
0,0.1,,0.2,0.3,0.1,0.0769230769230769,stop,3286.0,26.423380851745605,1196.0,4482.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
1,0.1,,0.2,0.3,0.1,0.1388888888888889,stop,4078.0,37.12333798408508,1710.0,5788.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
2,0.2,,0.3,0.2,0.2,0.0857142857142857,stop,9004.0,41.254958391189575,1900.0,10904.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
3,0.1,,0.3,0.2,0.1,0.1777777777777777,stop,4013.0,37.53106498718262,1724.0,5737.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
4,0.1,,0.2,0.1,0.1,0.0,stop,3065.0,36.032981157302856,1660.0,4725.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
5,0.2,,0.2,0.2,0.2,0.0943396226415094,stop,21470.0,39.65974640846253,1829.0,23299.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
6,0.0,,0.2,0.2,0.0,0.0909090909090909,stop,21345.0,33.39568758010864,1527.0,22872.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
7,0.2,,0.2,0.3,0.2,0.1764705882352941,stop,8241.0,41.19431495666504,1900.0,10141.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
8,0.1,,0.1,0.2,0.1,0.0,stop,7304.0,24.61083173751831,1099.0,8403.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
9,0.0,,0.2,0.3,0.0,0.0975609756097561,stop,8273.0,49.49103379249573,2374.0,10647.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
10,0.1,,0.4,0.3,0.1,0.16,stop,3138.0,30.380112409591675,1570.0,4708.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
11,0.1,,0.4,0.3,0.1,0.0806451612903225,stop,12784.0,45.35992693901062,2252.0,15036.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
12,0.2,,0.3,0.4,0.2,0.1034482758620689,stop,6238.0,24.94984745979309,1326.0,7564.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
13,0.2,,0.3,0.2,0.2,0.0131578947368421,stop,4799.0,34.70518922805786,1775.0,6574.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
14,0.0,,0.2,0.3,0.0,0.0526315789473684,stop,3673.0,37.27916860580444,1811.0,5484.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
15,0.2,,0.4,0.3,0.2,0.08,stop,3789.0,27.611965894699097,1468.0,5257.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
16,0.1,,0.1,0.3,0.1,0.1621621621621621,stop,9093.0,37.15958023071289,1797.0,10890.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
17,0.2,,0.3,0.2,0.2,0.0434782608695652,stop,7187.0,20.124860763549805,1093.0,8280.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
18,0.1,,0.3,0.2,0.1,0.0634920634920634,stop,2715.0,20.37935972213745,1099.0,3814.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
19,0.2,,0.3,0.2,0.2,0.1,stop,9346.0,44.83626937866211,2148.0,11494.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
20,0.2,,0.2,0.2,0.2,0.1351351351351351,stop,6928.0,26.794334411621094,1208.0,8136.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
21,0.1,,0.2,0.3,0.1,0.1020408163265306,stop,12931.0,43.78058743476868,2101.0,15032.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
22,0.1,,0.3,0.3,0.1,0.0952380952380952,stop,4080.0,50.39694786071777,2424.0,6504.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
23,0.2,,0.2,0.2,0.2,0.0652173913043478,stop,4406.0,27.26483964920044,1252.0,5658.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
24,0.1,,0.4,0.2,0.1,0.109090909090909,stop,18998.0,27.53958797454834,1250.0,20248.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
25,0.0,,0.0,0.1,0.1,0.0363636363636363,stop,14283.0,32.990516901016235,1547.0,15830.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
26,0.2,,0.2,0.5,0.2,0.0597014925373134,stop,22498.0,35.58587074279785,1705.0,24203.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
27,0.1,,0.2,0.3,0.1,0.0833333333333333,stop,4853.0,27.79342770576477,1447.0,6300.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
28,0.0,,0.2,0.3,0.0,0.024390243902439,stop,2370.0,22.668689250946045,1184.0,3554.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
29,0.2,,0.3,0.4,0.2,0.2608695652173913,stop,2542.0,30.95974850654602,1570.0,4112.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
30,0.1,,0.2,0.1,0.1,0.0476190476190476,stop,3193.0,40.53641057014465,2077.0,5270.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
31,0.1,,0.5,0.3,0.1,0.0666666666666666,stop,5008.0,35.45334243774414,1848.0,6856.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
32,0.1,,0.2,0.3,0.1,0.0606060606060606,stop,2892.0,29.306148290634155,1551.0,4443.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
33,0.1,,0.2,0.2,0.1,0.0638297872340425,stop,2480.0,23.46784210205078,1246.0,3726.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
34,0.1,,0.2,0.3,0.1,0.0222222222222222,stop,12300.0,34.56321358680725,1723.0,14023.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
35,0.1,,0.3,0.1,0.2,0.0925925925925925,stop,10735.0,25.95519161224365,1328.0,12063.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
36,0.2,,0.2,0.3,0.2,0.02,stop,11152.0,51.21423268318176,2522.0,13674.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
37,0.1,,0.2,0.2,0.1,0.0,stop,3959.0,23.7651264667511,1250.0,5209.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
38,0.1,,0.4,0.2,0.1,0.0212765957446808,stop,7556.0,26.185205459594727,1323.0,8879.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
39,0.0,,0.0,0.2,0.1,0.2,stop,3438.0,32.433279275894165,1577.0,5015.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
40,0.1,,0.3,0.1,0.1,0.0384615384615384,stop,9367.0,39.05922079086304,1794.0,11161.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
41,0.2,,0.3,0.3,0.2,0.1176470588235294,stop,14078.0,41.75245213508606,1921.0,15999.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
42,0.1,,0.2,0.2,0.1,0.0161290322580645,stop,3315.0,23.50809645652771,1054.0,4369.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
43,0.1,,0.2,0.3,0.1,0.0759493670886076,stop,17935.0,39.295533180236816,1803.0,19738.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
44,0.1,,0.1,0.4,0.2,0.1851851851851851,stop,4842.0,42.2391357421875,1961.0,6803.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
45,0.1,,0.3,0.1,0.1,0.0571428571428571,stop,11727.0,40.601255655288696,1879.0,13606.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
46,0.2,,0.4,0.2,0.2,0.02,stop,6500.0,26.2729914188385,1203.0,7703.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
47,0.1,,0.2,0.1,0.1,0.09375,stop,27600.0,33.01217198371887,1503.0,29103.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
48,0.2,,0.2,0.3,0.3,0.0232558139534883,stop,4633.0,28.77937412261963,1367.0,6000.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
49,0.2,,0.2,0.2,0.2,0.1136363636363636,stop,5453.0,37.16838788986206,1927.0,7380.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
50,0.2,,0.3,0.2,0.2,0.0923076923076923,stop,3982.0,25.57977533340454,1280.0,5262.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
51,0.1,,0.3,0.3,0.1,0.064516129032258,stop,6047.0,27.301995277404785,1437.0,7484.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
52,0.0,,0.2,0.2,0.0,0.0,stop,7623.0,27.48703908920288,1462.0,9085.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
53,0.1,,0.5,0.3,0.1,0.064516129032258,stop,3954.0,39.43273687362671,2184.0,6138.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
54,0.2,,0.3,0.4,0.2,0.1075268817204301,stop,15065.0,26.97755217552185,1480.0,16545.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
55,0.1,,0.2,0.2,0.1,0.0175438596491228,stop,2960.0,19.499172925949097,1105.0,4065.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
56,0.1,,0.2,0.1,0.1,0.0410958904109589,stop,6207.0,27.335575342178345,1574.0,7781.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
57,0.1,,0.3,0.2,0.1,0.0454545454545454,stop,5237.0,29.63271856307984,1709.0,6946.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
58,0.2,,0.3,0.2,0.2,0.0657894736842105,stop,4110.0,21.013648509979248,1207.0,5317.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
59,0.2,,0.2,0.2,0.2,0.0545454545454545,stop,4156.0,19.73777413368225,1145.0,5301.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
60,0.1,,0.3,0.1,0.1,0.0,stop,4178.0,27.36505436897278,1582.0,5760.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
61,0.2,,0.3,0.2,0.2,0.08,stop,3662.0,27.9450798034668,1616.0,5278.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
62,0.2,,0.2,0.2,0.2,0.0869565217391304,stop,4636.0,29.62442421913147,1698.0,6334.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
63,0.1,,0.2,0.3,0.1,0.1515151515151515,stop,4794.0,27.672178983688354,1594.0,6388.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
64,0.2,,0.3,0.3,0.2,0.0240963855421686,stop,5528.0,30.89654922485352,1751.0,7279.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
65,0.2,,0.3,0.2,0.2,0.044776119402985,stop,4076.0,19.014982223510746,1160.0,5236.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
66,0.1,,0.2,0.2,0.1,0.0652173913043478,stop,4190.0,33.44218683242798,1801.0,5991.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
67,0.2,,0.4,0.2,0.2,0.0793650793650793,stop,3682.0,24.504320859909058,1392.0,5074.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
68,0.1,,0.3,0.2,0.1,0.0277777777777777,stop,18976.0,375.3124756813049,5123.0,24099.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
69,0.2,,0.2,0.2,0.2,0.0606060606060606,stop,2896.0,28.22270941734314,1504.0,4400.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
70,0.2,,0.3,0.3,0.2,0.0684931506849315,stop,13227.0,40.87875914573669,2059.0,15286.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
71,0.0,,0.0,0.1,0.1,0.0217391304347826,stop,5255.0,26.92329216003418,1340.0,6595.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
72,0.0,,0.3,0.2,0.0,0.0256410256410256,stop,5878.0,28.200713872909542,1403.0,7281.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
73,0.2,,0.2,0.3,0.2,0.0933333333333333,stop,4731.0,31.20898652076721,1572.0,6303.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
74,0.1,,0.3,0.1,0.2,0.0727272727272727,stop,4311.0,25.33868169784546,1259.0,5570.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
75,0.1,,0.2,0.3,0.1,0.0689655172413793,stop,15256.0,34.25402617454529,1744.0,17000.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
76,0.2,,0.5,0.2,0.2,0.0967741935483871,stop,15804.0,32.785444259643555,1682.0,17486.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
77,0.1,,0.2,0.3,0.1,0.0434782608695652,stop,3717.0,30.74388694763184,1713.0,5430.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
78,0.1,,0.2,0.1,0.2,0.0588235294117647,stop,10666.0,25.382172346115112,1346.0,12012.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
79,0.1,,0.3,0.2,0.1,0.0909090909090909,stop,4743.0,26.557693481445312,1660.0,6403.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
80,0.1,,0.2,0.3,0.1,0.0701754385964912,stop,3834.0,24.93793559074402,1601.0,5435.0,,,,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,
