index,model,legal_ref_sim,refex_now
67,openai/gpt-4o-mini-2024-07-18,0.0483870967741935,0.0
68,openai/gpt-4o-mini-2024-07-18,0.03125,0.07407407407407407
69,openai/gpt-4o-mini-2024-07-18,0.1142857142857142,0.0
70,openai/gpt-4o-mini-2024-07-18,0.04,0.05405405405405406
71,openai/gpt-4o-mini-2024-07-18,0.0212765957446808,0.041666666666666664
72,openai/gpt-4o-mini-2024-07-18,0.1388888888888889,0.3076923076923077
73,openai/gpt-4o-mini-2024-07-18,0.0675675675675675,0.09302325581395349
74,openai/gpt-4o-mini-2024-07-18,0.0754716981132075,0.14814814814814814
75,openai/gpt-4o-mini-2024-07-18,0.0697674418604651,0.1111111111111111
76,openai/gpt-4o-mini-2024-07-18,0.0967741935483871,0.0
77,openai/gpt-4o-mini-2024-07-18,0.0277777777777777,0.05263157894736842
78,openai/gpt-4o-mini-2024-07-18,0.1428571428571428,0.3333333333333333
79,openai/gpt-4o-mini-2024-07-18,0.0238095238095238,0.0
80,openai/gpt-4o-mini-2024-07-18,0.109090909090909,0.1724137931034483
0,openai/gpt-5-mini,0.0701754385964912,0.13793103448275862
1,openai/gpt-5-mini,0.1891891891891892,0.17647058823529413
2,openai/gpt-5-mini,0.2368421052631578,0.26666666666666666
3,openai/gpt-5-mini,0.1555555555555555,0.22727272727272727
4,openai/gpt-5-mini,0.08,0.05263157894736842
5,openai/gpt-5-mini,0.1964285714285714,0.3448275862068966
6,openai/gpt-5-mini,0.0857142857142857,0.12195121951219512
7,openai/gpt-5-mini,0.1714285714285714,
8,openai/gpt-5-mini,0.0847457627118644,0.16666666666666666
9,openai/gpt-5-mini,0.119047619047619,0.18181818181818182
10,openai/gpt-5-mini,0.1923076923076923,0.14285714285714285
11,openai/gpt-5-mini,0.064516129032258,0.05405405405405406
12,openai/gpt-5-mini,0.1724137931034483,0.0
13,openai/gpt-5-mini,0.08,0.10416666666666667
14,openai/gpt-5-mini,0.1186440677966101,0.08695652173913043
15,openai/gpt-5-mini,0.1176470588235294,0.2857142857142857
16,openai/gpt-5-mini,0.2857142857142857,0.2
17,openai/gpt-5-mini,0.0909090909090909,0.0
18,openai/gpt-5-mini,0.0793650793650793,0.05128205128205128
19,openai/gpt-5-mini,0.0930232558139534,0.1
20,openai/gpt-5-mini,0.1666666666666666,0.0
21,openai/gpt-5-mini,0.1428571428571428,0.15
22,openai/gpt-5-mini,0.0634920634920634,0.03571428571428571
23,openai/gpt-5-mini,0.1063829787234042,0.058823529411764705
24,openai/gpt-5-mini,0.0,0.0
25,openai/gpt-5-mini,0.0526315789473684,0.05405405405405406
26,openai/gpt-5-mini,0.0923076923076923,0.1388888888888889
27,openai/gpt-5-mini,0.0344827586206896,0.0625
28,openai/gpt-5-mini,0.0238095238095238,0.05555555555555555
29,openai/gpt-5-mini,0.3181818181818182,0.2727272727272727
30,openai/gpt-5-mini,0.0909090909090909,0.0
31,openai/gpt-5-mini,0.2,0.125
32,openai/gpt-5-mini,0.0483870967741935,0.05263157894736842
33,openai/gpt-5-mini,0.0625,0.04
34,openai/gpt-5-mini,0.0227272727272727,0.041666666666666664
35,openai/gpt-5-mini,0.1509433962264151,0.16216216216216217
36,openai/gpt-5-mini,0.04,0.08333333333333333
37,openai/gpt-5-mini,0.0795454545454545,0.16666666666666666
38,openai/gpt-5-mini,0.04,0.08695652173913043
39,openai/gpt-5-mini,0.3076923076923077,0.25
40,openai/gpt-5-mini,0.0519480519480519,0.029411764705882353
41,openai/gpt-5-mini,0.1538461538461538,0.2857142857142857
42,openai/gpt-5-mini,0.1451612903225806,0.21739130434782608
43,openai/gpt-5-mini,0.075,0.06451612903225806
44,openai/gpt-5-mini,0.2307692307692307,0.1111111111111111
45,openai/gpt-5-mini,0.0526315789473684,0.0
46,openai/gpt-5-mini,0.0392156862745098,0.05555555555555555
47,openai/gpt-5-mini,0.0806451612903225,0.10344827586206896
48,openai/gpt-5-mini,0.073170731707317,0.06666666666666667
49,openai/gpt-5-mini,0.2727272727272727,0.25
50,openai/gpt-5-mini,0.0806451612903225,0.075
51,openai/gpt-5-mini,0.0983606557377049,0.11363636363636363
52,openai/gpt-5-mini,0.1304347826086956,0.0
53,openai/gpt-5-mini,0.0769230769230769,0.11428571428571428
54,openai/gpt-5-mini,0.0989010989010989,0.07317073170731707
55,openai/gpt-5-mini,0.0338983050847457,0.02857142857142857
56,openai/gpt-5-mini,0.0704225352112676,0.05405405405405406
57,openai/gpt-5-mini,0.1521739130434782,0.0
58,openai/gpt-5-mini,0.0405405405405405,0.08823529411764706
59,openai/gpt-5-mini,0.0925925925925925,0.043478260869565216
60,openai/gpt-5-mini,0.0533333333333333,0.1
61,openai/gpt-5-mini,0.2033898305084746,0.10714285714285714
62,openai/gpt-5-mini,0.0952380952380952,0.25
63,openai/gpt-5-mini,0.3,0.0
64,openai/gpt-5-mini,0.0595238095238095,0.1111111111111111
65,openai/gpt-5-mini,0.1142857142857142,0.09090909090909091
66,openai/gpt-5-mini,0.1063829787234042,0.18181818181818182
67,openai/gpt-5-mini,0.2222222222222222,0.125
68,openai/gpt-5-mini,0.0454545454545454,0.1111111111111111
69,openai/gpt-5-mini,0.1351351351351351,0.0
70,openai/gpt-5-mini,0.1466666666666666,0.1388888888888889
71,openai/gpt-5-mini,0.1276595744680851,0.125
72,openai/gpt-5-mini,0.1351351351351351,0.26666666666666666
73,openai/gpt-5-mini,0.1232876712328767,0.16666666666666666
74,openai/gpt-5-mini,0.125,0.1
75,openai/gpt-5-mini,0.1162790697674418,0.2
76,openai/gpt-5-mini,0.4117647058823529,0.3157894736842105
77,openai/gpt-5-mini,0.0845070422535211,0.16666666666666666
78,openai/gpt-5-mini,0.2352941176470588,0.25
79,openai/gpt-5-mini,0.119047619047619,0.058823529411764705
80,openai/gpt-5-mini,0.0925925925925925,0.10714285714285714
0,google/gemini-2.5-flash-lite,0.1551724137931034,0.25806451612903225
1,google/gemini-2.5-flash-lite,0.1621621621621621,0.1875
2,google/gemini-2.5-flash-lite,0.1666666666666666,0.2
3,google/gemini-2.5-flash-lite,0.1739130434782608,0.30434782608695654
4,google/gemini-2.5-flash-lite,0.037037037037037,0.08333333333333333
5,google/gemini-2.5-flash-lite,0.25,0.35294117647058826
6,google/gemini-2.5-flash-lite,0.088235294117647,0.15384615384615385
7,google/gemini-2.5-flash-lite,0.2432432432432432,
8,google/gemini-2.5-flash-lite,0.0862068965517241,0.14285714285714285
9,google/gemini-2.5-flash-lite,0.1632653061224489,0.18181818181818182
10,google/gemini-2.5-flash-lite,0.1538461538461538,0.13333333333333333
11,google/gemini-2.5-flash-lite,0.0923076923076923,0.07142857142857142
12,google/gemini-2.5-flash-lite,0.2,0.0
13,google/gemini-2.5-flash-lite,0.0759493670886076,0.1
14,google/gemini-2.5-flash-lite,0.1692307692307692,0.17647058823529413
15,google/gemini-2.5-flash-lite,0.1818181818181818,0.2727272727272727
16,google/gemini-2.5-flash-lite,0.2162162162162162,0.3076923076923077
17,google/gemini-2.5-flash-lite,0.0833333333333333,0.07142857142857142
18,google/gemini-2.5-flash-lite,0.0441176470588235,0.06818181818181818
19,google/gemini-2.5-flash-lite,0.2439024390243902,0.35
20,google/gemini-2.5-flash-lite,0.2045454545454545,0.1111111111111111
21,google/gemini-2.5-flash-lite,0.1346153846153846,0.16666666666666666
22,google/gemini-2.5-flash-lite,0.109375,0.14814814814814814
23,google/gemini-2.5-flash-lite,0.196078431372549,0.09523809523809523
24,google/gemini-2.5-flash-lite,0.1186440677966101,0.11764705882352941
25,google/gemini-2.5-flash-lite,0.1774193548387097,0.24390243902439024
26,google/gemini-2.5-flash-lite,0.1176470588235294,0.1891891891891892
27,google/gemini-2.5-flash-lite,0.1014492753623188,0.14285714285714285
28,google/gemini-2.5-flash-lite,0.05,0.17647058823529413
29,google/gemini-2.5-flash-lite,0.3043478260869565,0.38461538461538464
30,google/gemini-2.5-flash-lite,0.1923076923076923,0.13333333333333333
31,google/gemini-2.5-flash-lite,0.12,0.1
32,google/gemini-2.5-flash-lite,0.0422535211267605,0.125
33,google/gemini-2.5-flash-lite,0.0754716981132075,0.13793103448275862
34,google/gemini-2.5-flash-lite,0.0222222222222222,0.04
35,google/gemini-2.5-flash-lite,0.135593220338983,0.16666666666666666
36,google/gemini-2.5-flash-lite,0.0566037735849056,0.11764705882352941
37,google/gemini-2.5-flash-lite,0.1276595744680851,0.3076923076923077
38,google/gemini-2.5-flash-lite,0.0701754385964912,0.12121212121212122
39,google/gemini-2.5-flash-lite,0.2857142857142857,0.21428571428571427
40,google/gemini-2.5-flash-lite,0.1111111111111111,0.19444444444444445
41,google/gemini-2.5-flash-lite,0.1333333333333333,0.26666666666666666
42,google/gemini-2.5-flash-lite,0.088235294117647,0.23076923076923078
43,google/gemini-2.5-flash-lite,0.1111111111111111,0.12903225806451613
44,google/gemini-2.5-flash-lite,0.2666666666666666,0.15384615384615385
45,google/gemini-2.5-flash-lite,0.1,0.0
46,google/gemini-2.5-flash-lite,0.1666666666666666,0.2727272727272727
47,google/gemini-2.5-flash-lite,0.1408450704225352,0.19444444444444445
48,google/gemini-2.5-flash-lite,0.1224489795918367,0.21052631578947367
49,google/gemini-2.5-flash-lite,0.2916666666666667,0.35714285714285715
50,google/gemini-2.5-flash-lite,0.1612903225806451,0.2
51,google/gemini-2.5-flash-lite,0.1147540983606557,0.13636363636363635
52,google/gemini-2.5-flash-lite,0.14,0.2
53,google/gemini-2.5-flash-lite,0.0793650793650793,0.11428571428571428
54,google/gemini-2.5-flash-lite,0.1313131313131313,0.14583333333333334
55,google/gemini-2.5-flash-lite,0.1428571428571428,0.225
56,google/gemini-2.5-flash-lite,0.1333333333333333,0.11627906976744186
57,google/gemini-2.5-flash-lite,0.14,0.0
58,google/gemini-2.5-flash-lite,0.0897435897435897,0.1794871794871795
59,google/gemini-2.5-flash-lite,0.1269841269841269,0.12
60,google/gemini-2.5-flash-lite,0.0833333333333333,0.19047619047619047
61,google/gemini-2.5-flash-lite,0.2,0.18518518518518517
62,google/gemini-2.5-flash-lite,0.1372549019607843,0.2222222222222222
63,google/gemini-2.5-flash-lite,0.225,0.0
64,google/gemini-2.5-flash-lite,0.1075268817204301,0.15384615384615385
65,google/gemini-2.5-flash-lite,0.1285714285714285,0.13636363636363635
66,google/gemini-2.5-flash-lite,0.0588235294117647,0.0625
67,google/gemini-2.5-flash-lite,0.1875,0.1875
68,google/gemini-2.5-flash-lite,0.0869565217391304,0.1875
69,google/gemini-2.5-flash-lite,0.1136363636363636,0.0
70,google/gemini-2.5-flash-lite,0.1891891891891892,0.3333333333333333
71,google/gemini-2.5-flash-lite,0.0816326530612244,0.11538461538461539
72,google/gemini-2.5-flash-lite,0.1627906976744186,0.2
73,google/gemini-2.5-flash-lite,0.1707317073170731,0.1836734693877551
74,google/gemini-2.5-flash-lite,0.106060606060606,0.1388888888888889
75,google/gemini-2.5-flash-lite,0.125,0.2127659574468085
76,google/gemini-2.5-flash-lite,0.25,0.2
77,google/gemini-2.5-flash-lite,0.12,0.15789473684210525
78,google/gemini-2.5-flash-lite,0.4,0.3333333333333333
79,google/gemini-2.5-flash-lite,0.1739130434782608,0.10526315789473684
80,google/gemini-2.5-flash-lite,0.1578947368421052,0.25
0,anthropic/claude-haiku-4.5,0.0925925925925925,0.14814814814814814
1,anthropic/claude-haiku-4.5,0.1538461538461538,0.1875
2,anthropic/claude-haiku-4.5,0.1951219512195122,0.3333333333333333
3,anthropic/claude-haiku-4.5,0.217391304347826,0.3181818181818182
4,anthropic/claude-haiku-4.5,0.0847457627118644,0.1111111111111111
5,anthropic/claude-haiku-4.5,0.1929824561403508,0.2903225806451613
6,anthropic/claude-haiku-4.5,0.081081081081081,0.11363636363636363
7,anthropic/claude-haiku-4.5,0.3157894736842105,
8,anthropic/claude-haiku-4.5,0.0727272727272727,0.15789473684210525
9,anthropic/claude-haiku-4.5,0.1521739130434782,0.15384615384615385
10,anthropic/claude-haiku-4.5,0.2307692307692307,0.21428571428571427
11,anthropic/claude-haiku-4.5,0.0952380952380952,0.05128205128205128
12,anthropic/claude-haiku-4.5,0.21875,0.0
13,anthropic/claude-haiku-4.5,0.0379746835443038,0.038461538461538464
14,anthropic/claude-haiku-4.5,0.0606060606060606,0.1
15,anthropic/claude-haiku-4.5,0.0545454545454545,0.09090909090909091
16,anthropic/claude-haiku-4.5,0.2941176470588235,0.3
17,anthropic/claude-haiku-4.5,0.0869565217391304,0.08333333333333333
18,anthropic/claude-haiku-4.5,0.056338028169014,0.043478260869565216
19,anthropic/claude-haiku-4.5,0.1666666666666666,0.21739130434782608
20,anthropic/claude-haiku-4.5,0.225,0.09090909090909091
21,anthropic/claude-haiku-4.5,0.1428571428571428,0.08333333333333333
22,anthropic/claude-haiku-4.5,0.1044776119402985,0.09375
23,anthropic/claude-haiku-4.5,0.1481481481481481,0.045454545454545456
24,anthropic/claude-haiku-4.5,0.125,0.08823529411764706
25,anthropic/claude-haiku-4.5,0.078125,0.07142857142857142
26,anthropic/claude-haiku-4.5,0.0555555555555555,0.09302325581395349
27,anthropic/claude-haiku-4.5,0.0163934426229508,0.02857142857142857
28,anthropic/claude-haiku-4.5,0.0975609756097561,0.11764705882352941
29,anthropic/claude-haiku-4.5,0.3333333333333333,0.29411764705882354
30,anthropic/claude-haiku-4.5,0.1481481481481481,0.125
31,anthropic/claude-haiku-4.5,0.1,0.1111111111111111
32,anthropic/claude-haiku-4.5,0.0294117647058823,0.04
33,anthropic/claude-haiku-4.5,0.12,0.2222222222222222
34,anthropic/claude-haiku-4.5,0.0444444444444444,0.08333333333333333
35,anthropic/claude-haiku-4.5,0.1454545454545454,0.175
36,anthropic/claude-haiku-4.5,0.0384615384615384,0.13333333333333333
37,anthropic/claude-haiku-4.5,0.0729166666666666,0.1935483870967742
38,anthropic/claude-haiku-4.5,0.0925925925925925,0.13793103448275862
39,anthropic/claude-haiku-4.5,0.2692307692307692,0.15384615384615385
40,anthropic/claude-haiku-4.5,0.1851851851851851,0.3076923076923077
41,anthropic/claude-haiku-4.5,0.175438596491228,0.13333333333333333
42,anthropic/claude-haiku-4.5,0.0909090909090909,0.18518518518518517
43,anthropic/claude-haiku-4.5,0.0941176470588235,0.1076923076923077
44,anthropic/claude-haiku-4.5,0.3214285714285714,0.2
45,anthropic/claude-haiku-4.5,0.0714285714285714,0.125
46,anthropic/claude-haiku-4.5,0.0980392156862745,0.2222222222222222
47,anthropic/claude-haiku-4.5,0.0833333333333333,0.14285714285714285
48,anthropic/claude-haiku-4.5,0.0952380952380952,0.125
49,anthropic/claude-haiku-4.5,0.2765957446808511,0.25806451612903225
50,anthropic/claude-haiku-4.5,0.1111111111111111,0.125
51,anthropic/claude-haiku-4.5,0.0806451612903225,0.1111111111111111
52,anthropic/claude-haiku-4.5,0.0909090909090909,0.0
53,anthropic/claude-haiku-4.5,0.0857142857142857,0.1
54,anthropic/claude-haiku-4.5,0.1304347826086956,0.14285714285714285
55,anthropic/claude-haiku-4.5,0.0983606557377049,0.15384615384615385
56,anthropic/claude-haiku-4.5,0.1095890410958904,0.075
57,anthropic/claude-haiku-4.5,0.1166666666666666,0.0
58,anthropic/claude-haiku-4.5,0.1111111111111111,0.1951219512195122
59,anthropic/claude-haiku-4.5,0.0909090909090909,0.043478260869565216
60,anthropic/claude-haiku-4.5,0.056338028169014,0.15
61,anthropic/claude-haiku-4.5,0.1538461538461538,0.1282051282051282
62,anthropic/claude-haiku-4.5,0.1111111111111111,0.18181818181818182
63,anthropic/claude-haiku-4.5,0.2857142857142857,0.0
64,anthropic/claude-haiku-4.5,0.1071428571428571,0.18181818181818182
65,anthropic/claude-haiku-4.5,0.0985915492957746,0.022222222222222223
66,anthropic/claude-haiku-4.5,0.1020408163265306,0.15384615384615385
67,anthropic/claude-haiku-4.5,0.1470588235294117,0.15
68,anthropic/claude-haiku-4.5,0.0441176470588235,0.1111111111111111
69,anthropic/claude-haiku-4.5,0.131578947368421,0.0
70,anthropic/claude-haiku-4.5,0.141025641025641,0.15384615384615385
71,anthropic/claude-haiku-4.5,0.125,0.12
72,anthropic/claude-haiku-4.5,0.2439024390243902,0.25
73,anthropic/claude-haiku-4.5,0.1538461538461538,0.19148936170212766
74,anthropic/claude-haiku-4.5,0.1525423728813559,0.21212121212121213
75,anthropic/claude-haiku-4.5,0.0804597701149425,0.13043478260869565
76,anthropic/claude-haiku-4.5,0.2903225806451613,0.13333333333333333
77,anthropic/claude-haiku-4.5,0.1298701298701298,0.2631578947368421
78,anthropic/claude-haiku-4.5,0.375,0.5
79,anthropic/claude-haiku-4.5,0.25,0.3333333333333333
80,anthropic/claude-haiku-4.5,0.1147540983606557,0.12121212121212122
0,deepseek-ai/DeepSeek-V4-Flash,0.2372881355932203,0.23529411764705882
1,deepseek-ai/DeepSeek-V4-Flash,0.2093023255813953,0.18181818181818182
2,deepseek-ai/DeepSeek-V4-Flash,0.2972972972972973,0.3333333333333333
3,deepseek-ai/DeepSeek-V4-Flash,0.3,0.34782608695652173
4,deepseek-ai/DeepSeek-V4-Flash,0.1311475409836065,0.18518518518518517
5,deepseek-ai/DeepSeek-V4-Flash,0.3220338983050847,0.41379310344827586
6,deepseek-ai/DeepSeek-V4-Flash,0.1973684210526315,0.2127659574468085
7,deepseek-ai/DeepSeek-V4-Flash,0.3783783783783784,
8,deepseek-ai/DeepSeek-V4-Flash,0.1666666666666666,0.23076923076923078
9,deepseek-ai/DeepSeek-V4-Flash,0.1666666666666666,0.05555555555555555
10,deepseek-ai/DeepSeek-V4-Flash,0.2592592592592592,0.1875
11,deepseek-ai/DeepSeek-V4-Flash,0.234375,0.2
12,deepseek-ai/DeepSeek-V4-Flash,0.3,0.0
13,deepseek-ai/DeepSeek-V4-Flash,0.1566265060240964,0.16363636363636364
14,deepseek-ai/DeepSeek-V4-Flash,0.2295081967213114,0.22580645161290322
15,deepseek-ai/DeepSeek-V4-Flash,0.28125,0.3225806451612903
16,deepseek-ai/DeepSeek-V4-Flash,0.3333333333333333,0.4
17,deepseek-ai/DeepSeek-V4-Flash,0.12,0.07692307692307693
18,deepseek-ai/DeepSeek-V4-Flash,0.2394366197183098,0.24489795918367346
19,deepseek-ai/DeepSeek-V4-Flash,0.2549019607843137,0.3333333333333333
20,deepseek-ai/DeepSeek-V4-Flash,0.217391304347826,0.0
21,deepseek-ai/DeepSeek-V4-Flash,0.2711864406779661,0.3103448275862069
22,deepseek-ai/DeepSeek-V4-Flash,0.2608695652173913,0.23529411764705882
23,deepseek-ai/DeepSeek-V4-Flash,0.2333333333333333,0.2
24,deepseek-ai/DeepSeek-V4-Flash,0.1451612903225806,0.10256410256410256
25,deepseek-ai/DeepSeek-V4-Flash,0.1323529411764706,0.17391304347826086
26,deepseek-ai/DeepSeek-V4-Flash,0.282051282051282,0.34782608695652173
27,deepseek-ai/DeepSeek-V4-Flash,0.0857142857142857,0.11904761904761904
28,deepseek-ai/DeepSeek-V4-Flash,0.2,0.3076923076923077
29,deepseek-ai/DeepSeek-V4-Flash,0.6086956521739131,0.46153846153846156
30,deepseek-ai/DeepSeek-V4-Flash,0.2608695652173913,0.23076923076923078
31,deepseek-ai/DeepSeek-V4-Flash,0.2857142857142857,0.1111111111111111
32,deepseek-ai/DeepSeek-V4-Flash,0.1392405063291139,0.14285714285714285
33,deepseek-ai/DeepSeek-V4-Flash,0.175438596491228,0.25806451612903225
34,deepseek-ai/DeepSeek-V4-Flash,0.1666666666666666,0.15625
35,deepseek-ai/DeepSeek-V4-Flash,0.2424242424242424,0.2653061224489796
36,deepseek-ai/DeepSeek-V4-Flash,0.0701754385964912,0.23076923076923078
37,deepseek-ai/DeepSeek-V4-Flash,0.1505376344086021,0.2
38,deepseek-ai/DeepSeek-V4-Flash,0.2413793103448276,0.17857142857142858
39,deepseek-ai/DeepSeek-V4-Flash,0.3103448275862069,0.2
40,deepseek-ai/DeepSeek-V4-Flash,0.2093023255813953,0.23809523809523808
41,deepseek-ai/DeepSeek-V4-Flash,0.2272727272727272,0.2631578947368421
42,deepseek-ai/DeepSeek-V4-Flash,0.125,0.25925925925925924
43,deepseek-ai/DeepSeek-V4-Flash,0.2087912087912088,0.2222222222222222
44,deepseek-ai/DeepSeek-V4-Flash,0.5357142857142857,0.6
45,deepseek-ai/DeepSeek-V4-Flash,0.2558139534883721,0.125
46,deepseek-ai/DeepSeek-V4-Flash,0.1929824561403508,0.3333333333333333
47,deepseek-ai/DeepSeek-V4-Flash,0.2337662337662337,0.3055555555555556
48,deepseek-ai/DeepSeek-V4-Flash,0.3829787234042553,0.3333333333333333
49,deepseek-ai/DeepSeek-V4-Flash,0.4509803921568627,0.5
50,deepseek-ai/DeepSeek-V4-Flash,0.1911764705882352,0.2619047619047619
51,deepseek-ai/DeepSeek-V4-Flash,0.28125,0.3125
52,deepseek-ai/DeepSeek-V4-Flash,0.2363636363636363,0.0
53,deepseek-ai/DeepSeek-V4-Flash,0.2352941176470588,0.3055555555555556
54,deepseek-ai/DeepSeek-V4-Flash,0.2857142857142857,0.21739130434782608
55,deepseek-ai/DeepSeek-V4-Flash,0.3015873015873015,0.39473684210526316
56,deepseek-ai/DeepSeek-V4-Flash,0.2266666666666666,0.18604651162790697
57,deepseek-ai/DeepSeek-V4-Flash,0.2040816326530612,0.0
58,deepseek-ai/DeepSeek-V4-Flash,0.1578947368421052,0.24489795918367346
59,deepseek-ai/DeepSeek-V4-Flash,0.3174603174603174,0.3076923076923077
60,deepseek-ai/DeepSeek-V4-Flash,0.1818181818181818,0.28
61,deepseek-ai/DeepSeek-V4-Flash,0.2280701754385964,0.17857142857142858
62,deepseek-ai/DeepSeek-V4-Flash,0.2777777777777778,0.15384615384615385
63,deepseek-ai/DeepSeek-V4-Flash,0.238095238095238,0.0
64,deepseek-ai/DeepSeek-V4-Flash,0.1630434782608695,0.17307692307692307
65,deepseek-ai/DeepSeek-V4-Flash,0.2297297297297297,0.2553191489361702
66,deepseek-ai/DeepSeek-V4-Flash,0.2280701754385964,0.1
67,deepseek-ai/DeepSeek-V4-Flash,0.3382352941176471,0.47368421052631576
68,deepseek-ai/DeepSeek-V4-Flash,0.2151898734177215,0.2857142857142857
69,deepseek-ai/DeepSeek-V4-Flash,0.1914893617021276,0.0
70,deepseek-ai/DeepSeek-V4-Flash,0.2298850574712643,0.30952380952380953
71,deepseek-ai/DeepSeek-V4-Flash,0.1785714285714285,0.2413793103448276
72,deepseek-ai/DeepSeek-V4-Flash,0.25,0.2
73,deepseek-ai/DeepSeek-V4-Flash,0.2340425531914893,0.21428571428571427
74,deepseek-ai/DeepSeek-V4-Flash,0.2461538461538461,0.32432432432432434
75,deepseek-ai/DeepSeek-V4-Flash,0.1555555555555555,0.23404255319148937
76,deepseek-ai/DeepSeek-V4-Flash,0.3636363636363636,0.26666666666666666
77,deepseek-ai/DeepSeek-V4-Flash,0.1891891891891892,0.17647058823529413
78,deepseek-ai/DeepSeek-V4-Flash,0.4285714285714285,0.25
79,deepseek-ai/DeepSeek-V4-Flash,0.2653061224489796,0.3333333333333333
80,deepseek-ai/DeepSeek-V4-Flash,0.2666666666666666,0.30303030303030304
0,openai/gpt-5-nano,0.0701754385964912,0.1
1,openai/gpt-5-nano,0.1111111111111111,0.13333333333333333
2,openai/gpt-5-nano,0.15,0.26666666666666666
3,openai/gpt-5-nano,0.1555555555555555,0.18181818181818182
4,openai/gpt-5-nano,0.0416666666666666,0.0
5,openai/gpt-5-nano,0.1206896551724138,0.16129032258064516
6,openai/gpt-5-nano,0.0454545454545454,0.08108108108108109
7,openai/gpt-5-nano,0.1666666666666666,
8,openai/gpt-5-nano,0.0754716981132075,0.0
9,openai/gpt-5-nano,0.0909090909090909,0.09090909090909091
10,openai/gpt-5-nano,0.1666666666666666,0.23076923076923078
11,openai/gpt-5-nano,0.0967741935483871,0.07894736842105263
12,openai/gpt-5-nano,0.2068965517241379,0.0
13,openai/gpt-5-nano,0.054054054054054,0.043478260869565216
14,openai/gpt-5-nano,0.0666666666666666,0.07692307692307693
15,openai/gpt-5-nano,0.0784313725490196,0.19047619047619047
16,openai/gpt-5-nano,0.2432432432432432,0.25
17,openai/gpt-5-nano,0.0434782608695652,0.0
18,openai/gpt-5-nano,0.0476190476190476,0.02564102564102564
19,openai/gpt-5-nano,0.0238095238095238,0.0
20,openai/gpt-5-nano,0.1538461538461538,0.0
21,openai/gpt-5-nano,0.12,0.2
22,openai/gpt-5-nano,0.125,0.14814814814814814
23,openai/gpt-5-nano,0.1224489795918367,0.0
24,openai/gpt-5-nano,0.0666666666666666,0.02702702702702703
25,openai/gpt-5-nano,0.0333333333333333,0.025
26,openai/gpt-5-nano,0.072463768115942,0.1
27,openai/gpt-5-nano,0.0303030303030303,0.05128205128205128
28,openai/gpt-5-nano,0.0,0.0
29,openai/gpt-5-nano,0.44,0.23076923076923078
30,openai/gpt-5-nano,0.1363636363636363,0.0
31,openai/gpt-5-nano,0.1632653061224489,0.1111111111111111
32,openai/gpt-5-nano,0.0151515151515151,0.0
33,openai/gpt-5-nano,0.0,0.0
34,openai/gpt-5-nano,0.08,0.13793103448275862
35,openai/gpt-5-nano,0.0909090909090909,0.125
36,openai/gpt-5-nano,0.0625,0.18181818181818182
37,openai/gpt-5-nano,0.0659340659340659,0.15384615384615385
38,openai/gpt-5-nano,0.0425531914893617,0.08695652173913043
39,openai/gpt-5-nano,0.16,0.16666666666666666
40,openai/gpt-5-nano,0.0909090909090909,0.11764705882352941
41,openai/gpt-5-nano,0.1403508771929824,0.25
42,openai/gpt-5-nano,0.064516129032258,0.17391304347826086
43,openai/gpt-5-nano,0.0609756097560975,0.0625
44,openai/gpt-5-nano,0.2222222222222222,0.1
45,openai/gpt-5-nano,0.081081081081081,0.14285714285714285
46,openai/gpt-5-nano,0.0588235294117647,0.05555555555555555
47,openai/gpt-5-nano,0.064516129032258,0.1111111111111111
48,openai/gpt-5-nano,0.1363636363636363,0.15789473684210525
49,openai/gpt-5-nano,0.2127659574468085,0.16666666666666666
50,openai/gpt-5-nano,0.109375,0.11904761904761904
51,openai/gpt-5-nano,0.1290322580645161,0.17777777777777778
52,openai/gpt-5-nano,0.0217391304347826,0.0
53,openai/gpt-5-nano,0.064516129032258,0.09090909090909091
54,openai/gpt-5-nano,0.0666666666666666,0.075
55,openai/gpt-5-nano,0.0350877192982456,0.05714285714285714
56,openai/gpt-5-nano,0.0,0.0
57,openai/gpt-5-nano,0.0625,0.0
58,openai/gpt-5-nano,0.04,0.08571428571428572
59,openai/gpt-5-nano,0.0714285714285714,0.043478260869565216
60,openai/gpt-5-nano,0.0149253731343283,0.0
61,openai/gpt-5-nano,0.1153846153846153,0.07407407407407407
62,openai/gpt-5-nano,0.108695652173913,0.2222222222222222
63,openai/gpt-5-nano,0.2,0.0
64,openai/gpt-5-nano,0.048780487804878,0.09523809523809523
65,openai/gpt-5-nano,0.0571428571428571,0.06666666666666667
66,openai/gpt-5-nano,0.1136363636363636,0.18181818181818182
67,openai/gpt-5-nano,0.09375,0.0
68,openai/gpt-5-nano,0.0606060606060606,0.13793103448275862
69,openai/gpt-5-nano,0.0930232558139534,0.0
70,openai/gpt-5-nano,0.1351351351351351,0.2222222222222222
71,openai/gpt-5-nano,0.0681818181818181,0.047619047619047616
72,openai/gpt-5-nano,0.1538461538461538,0.2222222222222222
73,openai/gpt-5-nano,0.08,0.09090909090909091
74,openai/gpt-5-nano,0.0754716981132075,0.07692307692307693
75,openai/gpt-5-nano,0.0795454545454545,0.125
76,openai/gpt-5-nano,0.4,0.2857142857142857
77,openai/gpt-5-nano,0.0666666666666666,0.16666666666666666
78,openai/gpt-5-nano,0.1875,0.3333333333333333
79,openai/gpt-5-nano,0.1363636363636363,0.10526315789473684
